Engine_Size,Mileage,Doors,Owner_Count,Price
1.1,159745,4,5,11505
4.7,30179,4,1,14696
3.9,257208,3,2,4855
4.7,175410,4,1,7991
3.6,135042,4,4,10999
1.9,153255,3,2,4434
4.3,18069,2,3,14338
1.7,133329,4,5,6833
3.6,250467,4,3,7990
4.1,268530,5,1,5329
4.8,43037,5,3,10039
3.9,6053,5,2,13778
2.5,251354,5,4,4372
4.6,158411,3,4,9231
3.9,249104,5,4,5917
2.4,50466,2,1,14390
3.9,29334,3,3,11313
2.5,261973,4,2,5760
3.0,82693,4,1,8346
1.3,143095,5,1,7638
4.5,21478,4,4,13470
2.3,49227,4,2,11115
2.3,185938,2,2,5781
4.5,288635,4,5,12327
1.1,105555,3,3,10788
3.4,289298,2,2,5514
1.7,246548,2,3,4869
3.9,98449,5,4,10231
3.8,175806,5,2,11383
3.4,256558,2,4,6468
1.1,208422,3,4,2531
4.4,17528,5,5,11949
4.6,19046,3,1,16619
1.5,98136,5,5,11037
4.6,118502,3,1,11129
1.4,180812,5,5,7183
4.9,242655,4,3,8846
3.8,262792,3,5,3544
4.7,134561,5,1,9408
4.8,173693,3,2,14326
4.7,122928,3,2,6641
3.0,38726,2,2,9125
1.4,192630,4,2,6747
4.8,148417,2,2,10131
4.3,140554,4,2,12488
4.4,161063,3,1,11578
3.0,219068,3,5,5818
1.4,179768,3,2,10504
3.8,293937,4,3,4521
4.8,5686,2,1,17386
2.5,144055,2,5,8818
2.2,259242,2,5,7915
4.0,219313,2,5,6113
4.8,188578,3,4,8828
2.4,78114,3,4,10037
3.8,218815,3,3,12123
1.0,31953,4,4,9960
1.3,158466,3,5,5530
1.1,51025,5,4,5479
1.9,78643,2,4,7127
1.2,188526,4,4,10629
1.3,242962,5,4,5840
3.7,34075,3,1,12718
3.7,74879,2,5,13402
2.8,195158,4,2,5696
2.7,208100,5,5,3838
2.8,267054,2,3,3958
4.8,94922,5,4,13101
2.3,182254,4,2,7854
1.5,81504,5,1,8469
3.2,208070,2,5,5538
4.5,108746,2,5,12125
2.2,132362,4,1,7052
3.1,288024,5,4,10039
1.5,287278,3,3,7854
2.1,96697,5,2,7566
4.8,45576,2,4,14588
4.4,99011,4,1,10919
3.6,203663,3,3,9726
2.2,30438,2,4,11291
2.1,145579,3,2,11188
2.3,245126,3,3,5997
1.1,70800,3,3,8284
4.4,165541,3,1,11789
3.5,30233,2,5,8595
3.3,202088,2,4,7058
2.8,153011,3,2,11839
1.6,67160,4,3,9456
1.3,7611,3,1,9347
3.1,60048,5,1,10299
4.3,259708,3,4,11205
1.5,226058,4,4,4778
4.1,292108,4,4,6857
1.2,163611,5,4,2927
5.0,213777,4,4,12124
4.4,282381,5,1,3452
3.7,8605,5,1,12427
2.0,171458,4,1,7470
3.5,175562,4,5,8688
1.5,253703,3,5,2725
2.7,80248,5,4,11295
2.9,203128,2,3,5637
1.3,40014,3,4,9499
3.1,57470,5,3,13150
2.1,18980,2,4,7720
2.6,256743,2,1,4565
1.5,99485,5,2,10210
3.1,105904,2,3,9181
4.8,286450,5,5,12071
4.9,76978,4,3,11260
2.7,38496,2,3,7530
4.9,110431,5,2,13591
3.3,277044,3,2,6059
2.9,150643,4,4,7887
2.1,93376,5,5,5332
4.7,277622,4,4,4247
3.7,219198,2,1,10816
3.0,78527,2,4,10629
1.5,37505,2,5,7349
1.0,85468,4,5,10090
2.5,229237,2,1,8015
1.9,183579,2,5,10028
3.7,150699,5,4,10986
4.3,37724,2,5,9445
2.1,222392,2,5,6352
1.7,15117,4,2,10697
1.5,229644,4,1,5107
2.5,184256,5,3,8114
3.3,167226,3,5,12955
3.2,280596,3,1,8088
2.5,209544,3,5,10209
4.8,66401,2,5,8571
3.1,79442,3,2,6511
4.6,285151,4,1,10496
3.7,164408,5,3,9311
3.4,276695,5,3,4266
4.4,54011,5,3,11919
2.8,8303,2,3,14233
1.5,185862,4,1,4682
4.4,47786,3,1,13344
3.6,262571,4,3,6048
4.2,146145,4,3,12777
2.5,164351,5,3,4612
3.4,218439,4,5,9531
2.7,228021,5,4,5239
3.3,113081,2,4,10338
3.9,56504,2,1,13869
4.4,72901,5,1,10641
1.6,290236,5,4,5395
2.1,15630,2,5,8887
3.2,98175,5,4,12136
4.2,252286,4,4,10154
1.6,190931,3,5,5281
4.2,165768,2,1,12184
1.5,54274,5,4,7514
4.7,55577,4,5,9188
1.7,162443,2,5,7951
5.0,192853,5,1,6742
2.8,239707,2,5,5505
2.8,154469,3,4,9410
1.8,173956,2,2,11920
4.4,141211,2,3,13975
2.8,155905,2,1,9981
1.6,134678,3,5,8206
3.4,114354,2,1,10612
1.9,207922,2,1,4541
1.3,248197,3,2,7036
2.5,184260,4,2,7814
1.9,70221,3,2,9995
1.3,244352,3,3,4512
4.5,232959,5,1,8440
2.2,39488,2,1,10610
3.2,105211,3,3,10595
1.9,157819,5,1,6443
1.2,186933,2,4,8161
2.4,157233,2,3,12755
2.4,87991,5,4,10240
3.6,53225,2,4,8135
4.7,221990,3,3,10360
3.6,136826,4,3,11763
4.8,261385,4,4,6972
3.4,242283,3,1,8054
1.3,11556,2,3,10768
4.9,87773,5,5,10844
4.9,264354,4,4,11112
2.7,171032,3,3,9979
1.8,109815,2,4,11703
3.8,8659,5,3,10926
4.6,261904,4,5,6461
4.5,18262,4,4,11834
2.7,53414,2,2,10631
2.0,180769,4,1,8084
4.7,81669,5,4,14166
1.8,117777,4,1,11444
1.8,171501,4,4,9269
3.0,34107,2,3,13017
1.6,122439,3,2,9851
2.0,247962,5,1,2940
3.0,39048,2,3,12719
3.9,278143,5,4,7637
3.5,215199,3,3,12196
1.3,82111,2,5,8157
1.1,185290,2,5,6394
4.3,154339,3,1,5913
1.7,280332,3,4,4193
1.5,21969,2,1,8760
1.9,266854,2,2,5162
2.9,166661,4,2,6566
2.5,162133,3,3,9657
1.6,34818,3,4,14103
2.4,35696,3,1,13486
2.3,239847,5,3,5503
2.3,282746,3,1,6545
4.7,269660,3,5,5806
4.5,5223,2,1,9695
2.3,147905,2,3,8541
3.4,130629,4,3,11787
4.4,294306,4,5,11213
2.7,292450,3,2,7751
2.2,163252,3,5,9934
4.5,12118,3,5,11957
1.8,26905,5,3,9561
3.8,187116,4,4,11557
3.1,51446,5,4,14471
2.9,217855,5,3,8942
1.3,248632,5,2,7027
2.5,270465,3,4,6190
2.1,149334,4,4,11813
3.2,239063,4,1,6118
1.3,29539,2,4,11409
2.6,49036,3,4,10719
2.4,257224,2,5,9655
2.3,48461,5,4,8030
1.8,80843,5,2,10383
3.8,50336,5,5,14993
4.9,209811,5,3,9203
1.4,182285,2,1,3654
2.8,138076,2,4,8838
1.0,95342,2,3,9693
2.2,242596,4,2,8648
1.3,265336,4,1,2193
1.8,98755,4,3,6924
2.0,198322,5,2,6333
1.5,276613,4,5,6867
1.9,293378,4,2,4732
1.4,19610,3,1,6907
2.5,171498,3,4,3770
2.6,177568,2,4,10948
4.6,105259,3,4,11994
1.3,92151,3,5,8056
1.2,172463,5,1,6950
2.9,20578,2,4,13188
1.1,135809,4,4,3983
3.0,85043,2,1,9099
3.1,25657,3,2,9486
3.2,14979,2,4,14200
3.3,4500,2,5,13610
1.4,161997,3,1,3860
3.3,14572,5,3,11408
3.3,176070,3,5,7478
3.9,180708,3,1,6485
2.7,252928,2,5,9841
4.9,206945,3,4,10361
4.2,196015,3,4,4979
2.2,175025,4,5,9899
4.5,34710,3,3,13505
1.5,100575,4,3,4588
4.8,206044,2,2,10979
2.5,261129,5,3,4077
1.9,107912,4,2,10041
4.9,226208,5,3,9275
4.0,270726,3,3,5685
2.0,63899,3,2,9222
1.5,12478,3,3,5950
2.8,224812,2,4,8203
1.4,227233,5,4,9255
1.5,181545,4,4,2000
1.3,193757,5,3,7524
4.0,127691,5,5,9046
2.4,37270,2,4,14354
1.8,168366,2,3,7432
4.1,176279,3,1,11774
3.8,243977,4,2,8120
4.6,203906,3,1,10721
1.3,43395,3,2,11832
2.3,144144,3,3,11717
3.3,188701,3,1,4825
2.0,222344,2,3,2853
1.4,135482,4,2,3990
1.4,9651,5,4,12206
1.9,29573,2,2,11608
3.0,208515,2,2,9829
4.5,153032,2,4,12939
2.8,88109,5,3,12537
1.4,140758,3,1,9284
4.3,160517,4,4,5789
1.0,135119,5,4,2997
3.0,278471,3,4,8030
3.5,242192,4,2,8456
1.7,111647,2,5,9267
2.8,8447,5,3,14431
2.7,157306,5,2,11453
3.8,116127,4,2,9577
3.4,43578,5,5,9428
4.7,165021,4,1,11799
2.6,57952,2,2,11640
2.8,129902,4,2,9701
2.8,201247,5,4,8275
4.4,14988,4,2,16500
4.2,49755,4,1,13904
3.9,70509,4,3,14489
3.7,219694,3,1,10806
4.3,95694,4,4,14186
4.0,295997,5,3,7180
1.2,115943,5,4,9881
4.8,44756,4,5,8904
3.1,270415,3,1,7391
2.3,297439,3,2,5351
1.7,261342,2,1,6873
1.9,10909,5,4,10181
4.6,74832,2,3,11003
4.6,100403,3,4,8491
1.8,232300,3,5,7254
1.0,62864,4,2,11942
1.3,85036,3,4,11599
3.3,11674,4,3,10166
4.2,268193,4,4,9136
3.6,69323,5,4,11513
1.9,6384,4,1,10772
2.4,258931,2,3,7221
4.4,93305,2,2,8733
3.8,285599,3,2,5388
1.9,289292,4,1,4214
4.4,71374,4,4,10272
2.3,223475,3,5,8530
1.9,27280,4,3,14954
2.2,208862,4,4,6622
3.4,198524,4,2,8329
3.1,190601,2,2,6687
4.1,229878,2,2,6902
1.5,67624,3,5,7647
3.4,82692,5,1,10546
1.5,19502,4,1,7609
4.8,124099,3,2,12518
3.5,97089,3,5,9558
2.3,127675,3,1,8646
4.4,95246,5,3,13495
3.4,7427,2,4,13851
1.3,268121,5,3,7437
4.3,74484,4,5,11010
4.7,199,5,3,16496
2.4,120663,4,3,10986
3.8,229715,4,3,9205
3.4,104731,5,3,8405
4.5,244577,5,1,9608
4.5,174693,4,2,12806
1.2,6927,4,2,11161
2.5,298898,3,2,6022
2.9,275243,5,1,10095
3.2,254263,4,5,8114
3.5,35466,2,3,9290
2.3,46192,4,3,12776
4.1,58746,2,3,13925
4.9,189212,2,3,11515
1.5,36361,3,2,13172
1.3,12264,3,4,6954
4.0,195401,2,4,9791
2.8,225396,3,3,5592
3.6,5454,2,3,12490
3.9,261380,2,3,2772
3.1,212514,2,3,11449
4.3,190352,5,5,12992
2.7,113132,2,4,11237
4.6,38767,3,5,11224
1.2,223313,5,1,3233
3.4,164748,2,1,11005
3.6,122830,3,5,9743
2.6,73743,4,1,8125
4.2,129755,4,2,8404
3.7,209831,4,3,6203
2.9,5937,2,1,11881
4.1,131476,4,3,5870
2.4,218617,4,5,7527
4.7,163928,5,2,13721
4.6,132257,3,3,9954
3.7,115061,2,1,10398
3.5,223321,4,2,9333
3.4,481,2,2,10890
2.6,138810,5,3,5423
4.3,86943,2,3,10861
3.2,145349,2,3,5693
4.4,194466,4,4,7610
1.5,282064,4,3,6058
1.4,250784,5,3,5584
2.0,286852,5,5,6762
3.7,48207,5,5,12835
3.7,162846,5,2,7143
4.5,28453,5,1,11030
3.3,52310,5,2,7853
4.7,65453,5,2,16390
2.4,54182,2,3,11516
1.6,156097,4,1,8578
4.3,215248,4,4,4395
3.6,15263,5,1,11694
2.2,198793,3,3,9124
5.0,102680,4,5,13646
4.5,281108,5,4,10677
3.7,250130,3,5,6697
4.1,277454,2,5,4450
4.4,128955,3,3,5920
2.5,232662,4,1,3946
4.5,188241,4,2,8935
2.2,297332,4,3,7253
2.4,175936,2,5,6781
1.9,129082,5,2,9618
1.4,108001,2,2,6639
4.5,166642,3,3,10067
3.4,42411,5,4,15051
4.6,147137,5,4,9257
4.1,30667,2,2,11886
2.5,863,4,5,13682
2.2,127373,3,1,8152
3.3,63983,3,2,11820
4.3,144233,3,2,7615
1.9,22116,4,4,6557
1.8,118510,4,5,8729
1.4,37234,3,5,12855
2.7,277799,3,2,5744
1.2,30990,5,4,10380
4.5,1711,3,3,15765
3.7,142165,3,2,10856
3.4,134339,2,5,6713
4.2,33006,3,2,13939
1.8,42745,4,5,11745
1.6,209883,4,2,10402
1.2,231784,3,2,2000
4.4,208525,3,4,11029
2.5,296474,3,2,4170
2.1,152054,3,1,6858
1.4,178980,5,3,5520
4.7,220514,3,3,10689
3.7,68000,3,4,9740
2.6,263165,5,5,2336
4.2,173506,5,3,12029
1.4,125698,4,3,5086
4.6,183157,3,1,9936
2.5,45162,3,5,6896
1.2,101748,4,1,5265
2.3,267630,4,1,5047
1.4,126236,4,1,9275
2.6,17615,2,4,12847
3.5,286192,2,5,4376
3.6,234958,3,5,5200
3.9,56649,2,3,14567
4.2,145910,5,5,11981
3.7,176616,2,3,12367
1.1,255380,2,1,2000
1.2,212639,2,5,2047
1.3,19031,3,2,5919
3.7,280737,2,1,8685
1.6,293903,4,2,4421
4.0,211984,2,1,6560
1.1,237889,4,4,6142
3.4,288644,5,2,8627
2.3,34712,5,3,10405
3.4,158515,3,2,9729
4.9,160271,2,2,8194
1.6,198545,4,4,2329
3.0,162880,3,1,9442
3.4,272359,4,1,3252
1.9,173998,2,3,6120
2.0,183402,3,3,4231
2.8,10480,5,5,12190
2.1,237070,4,2,7558
3.2,205908,3,2,7381
3.8,145009,2,1,10299
3.6,5542,3,3,11289
4.0,117757,2,3,11144
4.9,279830,3,5,6203
1.1,3994,4,2,13420
4.9,255478,4,5,7690
1.6,223296,2,4,2000
3.4,218600,5,2,4928
1.2,255334,2,3,6393
1.9,166138,5,5,12177
5.0,75883,4,2,11282
4.9,106164,2,1,12576
1.8,108315,5,3,12633
1.1,58981,4,1,10420
4.1,259753,4,5,5904
2.2,156554,5,5,9168
3.9,112331,2,5,9953
4.9,176321,5,2,10273
4.3,52641,2,2,15247
2.6,157366,3,3,4152
2.5,91837,3,4,11263
3.7,182841,5,5,11243
2.8,88,2,5,10298
4.0,14916,5,5,13201
3.2,104166,4,3,14316
2.6,26106,5,5,15677
2.8,236994,2,4,7960
1.3,202284,5,3,5354
4.1,290144,4,1,4797
1.8,164435,4,1,7811
1.2,64912,5,3,10001
3.7,287165,3,1,7456
1.2,280380,2,4,7092
4.1,100885,3,5,12882
1.6,228076,5,2,8038
1.8,56819,3,5,13663
1.4,68227,3,5,10735
3.4,266741,5,5,4865
5.0,98983,5,2,8120
1.5,28708,3,4,7925
1.6,140604,4,4,5087
4.9,170561,2,5,13388
2.2,146178,2,2,7376
3.0,179267,4,2,8614
1.9,130458,3,3,6090
3.5,88334,4,4,7633
2.6,294829,4,1,4803
3.1,44279,5,4,9314
1.0,252052,3,3,7358
4.2,272129,3,4,10057
1.6,95319,3,2,11493
1.6,16251,3,4,13274
4.6,221709,4,3,12865
3.7,47666,5,5,12446
3.2,254892,4,5,6102
3.8,208596,4,3,10428
1.7,125572,3,4,4788
1.2,128204,5,3,7435
4.0,266380,4,1,4572
4.4,214108,5,1,8017
2.1,48946,5,1,12121
1.7,207917,3,1,2841
4.7,164625,5,1,10207
4.9,12718,4,4,14445
1.6,14337,2,1,12813
2.9,197176,2,3,10856
4.3,43416,5,5,14031
3.4,24318,4,3,8613
4.1,118193,2,2,7636
1.2,217685,5,3,2246
3.2,245339,4,3,8093
3.8,156455,3,1,6570
3.4,111929,3,5,6461
2.4,177222,3,4,8755
2.2,79939,3,1,9401
3.7,103833,2,2,11223
2.9,239622,2,3,7307
2.3,189903,3,3,9401
2.1,197513,3,1,8349
3.9,196034,4,5,5879
4.0,185606,4,2,8287
4.2,42277,4,5,9254
3.9,249537,2,1,6409
3.1,172587,3,2,8548
3.6,259386,4,2,7212
4.4,42050,2,5,12859
4.4,137287,2,3,9054
4.7,18822,2,2,12023
2.2,237559,4,5,3548
3.5,56643,4,1,12767
4.4,135324,5,4,9093
2.0,200256,5,4,11194
2.0,74505,3,2,8209
1.9,36004,3,3,11779
4.4,100017,5,5,8899
2.4,58999,5,3,13620
1.6,244844,2,4,4403
5.0,274510,5,2,8609
1.1,188415,2,1,5031
3.6,258949,5,4,9321
3.3,284333,3,4,3813
4.0,208900,3,1,8722
3.6,221974,2,4,11260
2.9,279029,3,4,8819
4.5,180753,5,3,7684
1.3,188548,2,4,5529
3.8,229884,3,5,3602
1.7,209021,3,1,3219
2.5,209850,5,1,10403
3.2,53511,3,3,8129
2.5,294876,5,3,7402
4.6,107435,4,2,16051
4.6,293449,3,5,12031
2.8,105696,3,5,6386
2.5,58978,2,3,12020
4.8,163682,2,3,13126
2.8,43964,2,5,6020
2.9,30706,2,2,12985
2.8,258944,4,1,3221
1.6,7149,2,5,11257
3.1,88211,3,4,10035
3.6,55382,2,3,10792
2.5,245950,2,2,8381
2.6,242016,2,2,6659
1.7,85535,4,5,9189
2.6,234332,4,1,6313
1.2,197238,3,5,3155
4.4,288171,2,1,11836
1.1,189686,3,3,6606
2.6,44993,3,4,13600
4.4,254761,4,1,9104
1.6,11161,5,3,10276
4.7,136891,2,1,13262
4.7,225517,4,5,10089
2.6,190700,2,3,4886
1.6,16916,2,4,13961
1.6,173424,5,3,8231
2.3,285243,3,2,7695
4.4,181785,2,3,11464
4.1,57334,5,3,11353
1.6,125878,2,3,3782
2.9,275340,3,4,9793
2.6,296890,2,3,5862
4.1,259401,4,1,4811
2.2,92288,3,1,4454
5.0,286165,2,3,7876
1.3,256169,4,5,3776
3.7,191695,4,1,5766
1.1,289633,4,1,6007
4.6,182101,5,5,13957
3.5,69542,2,2,10309
1.1,94181,5,1,11616
2.9,15020,4,4,9499
2.6,175018,2,5,12099
4.5,89136,4,3,11917
4.8,15204,5,5,15295
3.0,99131,5,2,7117
4.9,17345,5,1,11953
2.0,69563,2,4,13508
3.8,165991,4,5,12380
3.1,138225,2,4,7235
2.2,181057,2,3,4478
2.3,90184,3,2,5196
1.3,25176,2,1,6996
4.1,143237,5,1,13435
4.2,13628,2,5,14427
1.4,75066,4,5,9898
3.6,15862,2,4,10682
2.1,182259,3,2,11454
3.3,207905,4,5,8541
3.7,68961,3,3,7720
4.8,56608,4,3,12767
2.5,39545,4,4,9709
4.6,82956,2,4,10340
4.4,253910,4,5,6721
3.8,17692,2,3,12546
4.3,238692,4,5,11526
4.6,8080,4,1,13338
2.4,274394,5,2,2000
4.8,14112,2,5,16717
1.5,47271,5,5,9254
3.1,241257,4,1,2374
3.4,186232,4,3,7875
2.7,261861,2,5,4862
4.5,291598,4,4,10468
2.9,226998,2,1,8860
2.8,22602,2,4,8547
2.4,35891,4,2,10982
4.5,231341,2,2,5173
2.8,36440,5,3,11671
4.8,284370,3,5,8612
3.4,193208,2,5,7435
3.2,180401,2,5,11091
4.9,139330,4,4,12513
4.0,46601,3,5,11767
3.5,73754,3,4,10724
1.2,85497,3,3,6190
5.0,290710,4,1,6085
2.2,19490,3,3,7110
3.0,107860,4,4,11842
3.9,69218,3,2,12615
2.2,248556,2,4,5228
3.0,188512,3,2,6429
1.3,102033,5,5,7559
3.6,276591,3,5,6868
4.7,220208,2,3,10695
3.1,221132,2,3,3777
5.0,251402,4,1,8771
1.6,288854,3,1,6322
4.6,82736,5,5,10345
1.9,124484,3,1,10110
1.7,285183,4,3,7996
4.7,237823,4,5,10143
4.5,241336,5,4,7073
2.8,233893,2,5,4622
1.9,102104,3,2,7257
2.7,75955,3,1,11180
1.2,92504,3,1,3749
4.8,36286,4,4,13274
2.5,94439,2,3,11511
2.5,175762,4,4,7784
2.8,6338,5,2,12673
3.5,167596,2,3,8448
1.2,238967,4,3,7220
3.5,252280,5,1,6054
1.0,11202,3,3,6075
4.0,13780,2,1,14424
2.9,90075,4,4,8498
3.6,174720,4,5,9005
1.7,73747,5,2,10425
4.7,256062,3,4,9078
4.1,88293,5,2,9134
2.8,236824,3,5,10563
3.8,191338,3,1,5273
4.6,69109,3,5,15217
1.1,255997,4,1,5780
1.6,66019,4,4,6479
4.7,246680,2,1,9166
3.1,169100,5,4,8918
2.0,272929,5,4,4541
2.3,248305,3,5,7733
3.5,254225,3,4,4115
1.4,47019,3,5,14659
3.4,83390,4,2,11832
1.7,77835,5,4,11043
3.5,82111,3,1,11157
3.6,217850,2,5,10943
2.0,118113,3,3,7937
4.4,9421,5,2,14711
2.5,51310,3,2,8273
1.4,192625,3,5,2000
2.0,55996,4,5,10380
4.9,45648,5,4,8087
4.4,192605,5,2,11547
2.0,220765,4,1,7984
3.7,145636,4,2,6487
2.7,126886,4,3,8162
4.5,64082,2,3,7318
4.3,127011,2,1,8059
2.7,298055,3,3,4138
1.6,245031,4,1,5299
4.1,137027,2,5,6659
1.1,108253,5,3,7134
4.3,35492,2,2,13090
3.2,26067,3,2,10078
4.5,252980,2,5,5940
2.2,54394,3,2,11012
4.3,131175,2,5,9376
1.9,38682,3,1,11426
1.8,65646,4,5,13487
2.2,84522,4,1,8509
2.6,226495,4,1,4770
3.4,56709,4,4,7865
3.1,274306,2,1,2000
2.0,52286,4,2,12354
4.0,75337,4,1,10793
2.7,229899,5,1,5802
4.8,176131,2,2,8077
1.5,203668,3,4,3126
3.7,247190,3,1,6756
3.2,208683,5,4,7826
2.9,31151,5,3,10876
2.1,168083,4,5,7938
4.6,184711,2,1,11105
2.1,299461,2,5,3310
2.4,257319,3,1,2000
2.4,157530,5,2,4549
4.4,173156,3,5,8036
4.4,190339,5,2,12093
3.3,52837,2,3,12243
3.5,107283,3,1,13754
2.5,241825,4,4,7163
2.3,260528,3,5,6189
1.3,133051,5,3,7938
4.5,290473,2,2,9190
1.7,161643,4,1,9467
4.4,90319,4,5,13293
3.1,232100,2,2,6958
2.1,285867,4,2,4682
3.0,149799,3,4,8704
3.8,29701,2,4,11805
4.4,31046,4,3,16179
2.1,132749,3,2,10045
3.0,118944,3,1,9221
1.7,3110,4,5,12037
2.8,39276,3,2,10414
4.9,243840,5,2,7123
3.7,119160,4,3,13416
4.8,180179,4,3,11496
1.3,185646,5,2,3787
1.2,296829,5,5,2000
2.7,11278,2,4,14874
1.5,164349,4,1,8113
4.3,205963,4,4,7280
1.2,55288,4,5,10094
1.3,96285,4,4,8674
2.8,68097,4,5,6438
2.7,148284,5,4,7934
3.7,18073,4,5,15638
1.2,16944,4,5,11561
2.4,133857,4,2,6522
2.5,209459,3,5,3910
4.6,143907,2,2,9121
4.5,78334,2,5,11533
3.3,17416,2,3,9351
1.2,198144,5,5,5237
4.5,145598,2,4,11988
1.3,281549,5,3,6669
4.5,52119,3,5,10857
3.0,124637,3,3,5807
4.2,122621,3,4,9347
4.7,147462,3,1,8250
4.6,128078,4,2,10938
2.0,234068,4,5,10218
4.1,255638,2,3,7987
1.5,108905,3,3,10221
4.7,243207,2,3,10035
3.1,298162,2,3,8536
4.4,185937,3,4,12981
1.9,98000,4,1,7740
1.7,129804,2,4,6703
2.1,170168,3,3,8096
3.8,46745,2,2,11965
4.3,234580,2,3,9408
4.9,254292,3,1,6314
1.0,46740,2,1,11865
2.8,71126,3,3,8977
4.7,123828,3,2,10423
4.2,184721,3,3,8505
1.0,71812,5,4,9463
2.9,188014,5,1,10639
2.0,209159,4,4,7016
3.2,33858,3,2,10422
2.1,112487,3,5,7550
4.4,241106,3,5,6477
1.6,100428,4,2,6891
3.0,162482,4,5,4750
4.0,183201,5,5,7235
2.0,167665,4,1,10446
3.0,268913,2,3,7621
4.8,299039,4,3,6319
2.2,291942,4,4,5161
3.9,110444,3,5,9091
1.6,275129,5,1,2000
2.8,96744,4,2,10365
5.0,296078,5,3,6478
4.1,14469,5,5,10010
2.4,181915,3,2,7761
2.4,160999,2,5,7680
1.8,255887,4,4,7182
2.3,25578,5,5,7088
4.8,283821,3,5,8223
2.1,18796,2,4,12724
2.9,88477,5,5,11530
2.0,139588,3,3,8608
1.8,278674,4,3,6026
1.6,293150,5,1,6237
2.9,63419,3,5,12431
1.1,61872,3,2,6362
1.1,81742,5,5,13665
1.4,258150,3,2,2437
1.2,220679,4,2,9786
3.0,55558,4,1,11388
1.8,174256,5,5,9714
4.0,175993,2,4,12280
3.9,139022,5,5,9619
4.7,243934,4,2,6321
1.5,278120,3,4,7637
2.1,107128,4,1,9157
4.9,26550,3,2,13169
3.2,209452,4,5,10010
2.1,188937,5,3,7321
3.4,261403,4,1,7471
2.4,174219,5,5,7515
2.3,1228,3,4,9975
1.8,220551,3,4,7188
3.9,103855,2,3,15122
4.9,198114,2,4,9037
4.4,149348,4,1,11113
2.3,195204,2,5,6695
4.7,175965,4,5,12780
2.1,251614,2,2,3667
1.5,296846,5,2,6863
2.3,34915,3,5,11701
1.4,94129,4,2,6917
4.9,18683,3,2,11226
1.1,109977,3,5,10000
2.6,153610,5,4,11027
1.4,281799,3,5,6364
4.4,184529,2,4,9709
3.2,101712,5,5,5565
2.6,192971,2,1,5740
2.8,39388,5,4,7912
3.2,60338,2,3,11193
3.6,264856,2,4,7002
1.2,251813,5,2,7363
2.7,168579,2,1,11128
3.9,183257,5,5,5234
3.1,84681,2,3,9706
4.6,39523,5,1,14509
4.5,247699,3,4,9046
3.6,180494,3,4,9490
4.6,121295,5,4,11674
3.0,237887,5,2,5042
2.0,227979,4,1,8140
3.8,166180,5,2,9776
4.3,68179,4,5,11536
1.2,217591,5,5,4648
1.1,51966,4,3,6960
4.5,164665,2,2,6606
2.6,199991,4,5,6100
4.9,208159,4,1,8736
1.4,219244,4,5,4915
4.5,17312,3,3,15553
3.9,120595,2,5,11688
4.9,191411,5,3,11771
2.4,152005,3,3,7459
1.6,200684,3,3,8486
5.0,241016,2,3,9079
2.8,74060,2,3,13118
3.9,145184,4,4,6896
3.2,69198,4,5,13616
3.4,17052,3,5,13158
2.3,31693,3,4,12366
1.9,93598,3,4,10128
2.2,265978,5,4,5780
2.7,172833,5,5,8143
4.7,182833,4,4,11443
1.4,118261,3,5,8234
1.8,240623,2,1,3187
2.9,213158,4,2,6336
3.9,282296,3,1,7254
3.8,220246,3,3,3795
4.3,271366,4,2,11372
1.7,290006,2,5,2000
4.3,172434,3,2,14351
1.5,81520,3,5,12869
3.4,173818,3,1,11023
2.7,33563,3,5,14728
4.0,167913,5,5,6841
1.5,244846,5,2,2000
2.8,216768,2,1,2864
2.5,141026,5,3,10279
2.3,289261,5,4,3814
2.2,103942,3,1,9621
3.1,109563,4,2,10008
1.6,78021,2,1,8439
3.0,293509,4,4,5729
1.6,32222,3,3,6855
1.4,104171,2,3,10416
1.6,256344,5,3,7773
2.4,208352,3,5,5332
3.1,296122,2,4,11677
1.9,194177,2,4,4216
5.0,226702,2,4,11965
2.1,185046,5,4,9599
1.6,230431,4,5,5891
1.9,140394,2,2,3792
4.7,107916,4,2,11141
3.7,181383,4,3,11572
1.9,122550,3,4,6549
2.7,244961,5,3,7000
1.3,91179,3,4,7776
4.3,172622,2,5,11247
1.7,31977,4,1,7660
4.9,96639,3,4,12367
1.3,221773,5,1,9864
3.4,35668,4,4,11086
1.8,100995,3,5,5980
2.3,252030,3,4,4959
4.5,258609,3,3,9427
2.4,19036,3,3,6419
2.6,280984,5,1,4480
2.4,70665,5,2,13386
3.3,164256,5,4,7714
2.2,131183,4,5,9976
4.1,171809,2,1,11563
2.3,196407,5,5,9071
4.8,184289,4,1,8914
4.8,232734,2,1,8345
2.3,153306,5,3,10533
3.0,136847,4,3,4963
3.8,192924,5,4,5541
3.9,98938,3,5,8421
4.2,116016,5,5,12679
5.0,16715,2,2,12365
3.9,228511,4,5,7829
4.6,57014,2,3,11559
3.2,123998,5,1,7320
4.8,161122,2,3,9777
4.0,88992,3,4,15720
4.4,202069,4,2,4758
3.7,134764,2,5,5104
4.1,25999,5,1,11680
2.5,82100,5,5,7158
2.5,106426,5,2,9071
4.7,148085,2,4,10038
1.7,155021,3,5,3699
2.2,213836,5,1,6423
1.9,70635,5,5,9787
2.7,74508,4,1,9109
1.4,32541,3,3,9649
2.2,290736,4,4,5085
